0;"Капитан? Я снова по поводу ""мерзкой мясной хрени"".";
;Да-да…;1
1;Один из стрелков заблевал всю приборную панель. Панель заменили, но прецедент…;
;Я понимаю. Решение проблемы уже ведется.;2
2;*Генри ненавязчиво интересуется* А в чем загвоздка?;
;Эта биомасса слишком быстро расползается снова. Гордон говорит, что если уж и бить по ней, то нужно бить сразу по всей поверхности, чтобы не было очередной точки распространения.;3
3;Хм. А может быть войти в атмосферу какой-нибудь планеты? *Лишкевич поясняет, слегка щурясь* Чтобы эта биомасса сгорела вся и сразу.;
;Аврора-2 не приспособлена к атмосферным перелетам. Сломается. Хотя, идея разумная. Спасибо.;4
4;Всегда пожалуйста, капитан. Извините за беспокойство. Конец связи.;
;Конец связи.;-1
