0;Я же объяснил, капитан. *Лишкевич поводит плечами, словно ему неудобно сидеть* Мне действительно не очень приятно об этом вспоминать.;
;Я читал твое досье, да и слышал немало. «Исключительные проявления героизма», «доблесть и самоотверженность». Чего же тут стесняться?;1
;Хорошо, закончим.;-1
1;*вздох* Капитан, вы воевали? Даже не так... *Генри смотрит в камеру теперь уже изподлобья, что придает его лицу особенно хищное выражение. Следующий вопрос он задает как-то слишком глубоко, нет?* Вы. Воевали?;
;Нет.;12
;Да. Пришлось.;13
;При чем тут это?;2
2;При том. Вы пытаетесь понять то, что вам невозможно понять. Даже если бы вы ответили утвердительно или отрицательно, вы бы все равно меня не поняли. *Генри проводит ладонями по лицу* Есть война. Есть большая война. А бывает, что война — это вся твоя жизнь. И приближаясь к концу жизни, осознавая пройденный путь, ты многое понимаешь. *теперь он говорит тихо* Совершенные ошибки кажутся еще более ужасными. Все кажется более ужасным...;
;Мне… мне жаль…;4
;Понятно. Я действительно не буду в это больше лезть.;3
;Все мы совершали ошибки, Генри. Тебе не стоит себя винить.;5
3;Я был бы вам благодарен.;
;…;-1
4;Спасибо. Но это к сути дела не относится. Я просто не хочу говорить о своем прошлом. Личная жизнь бесценна. А для всего остального у вас есть мое досье. *Генри всем своим видом показывает, что более не намерен продолжать тему*;
;…;-1
5;Все мы? Да… *Генри проводит внешней стороной ладони по лбу* Все мы совершали ошибки. Все достойно прощения. Я католик, в конце концов. Мне ли не знать. А вы их совершали? Я говорю о серьезных ошибках имеющего силу человека. Именно об этом. Понимайте как хотите.;
;Речь не о мне, а о тебе.;6
;Конечно, совершал. Все совершали.;7
6;Значит, не совершали. Извините, но как вы тогда можете пытаться меня понять? *Лишкевич качает головой и постукивает пальцем по столу* Знаете, давайте обойдемся без экскурсий в мое прошлое и в мою личную жизнь. По крайней мере, на данный момент. Еще раз извините. *всем своим видом Генри показывает, что разговор закончен*;
;Эм… Я… Ладно. Наверное, я действительно зря поднял эту тему. Конец связи. ;-1
7;Да? *Генри очень неприятно улыбается, его лицо внезапно становится гадким* Бросали друзей на верную смерть? Убивали невинных? Портили жизнь миллионам людей? Наводили артиллерию на мирные поселения?;
;Что…;8
8;Ничего, капитан. Абсолютно ничего. Просто так уж вышло, что не все ошибки достойны прощения. Мои — недостойны. *Генри вздыхает* Не потому, что кто-то мне так сказал. Я сам это осознаю. *всем своим видом Лишкевич показывает, что разговор закончен*;
;Может быть, ты и прав… Может, действительно есть непрощаемая вина…;9
;Я не знаю, прав ты или нет. Но если ты выполнял приказы, в этом нет твоей вины.;10
;Твои действия шли на благо страны. На благо всего мира, на благо большинства. ;11
13;*Генри кивает* Вот и мне тоже пришлось. Немного, совсем чуть-чуть. Почти сорок лет войны. Целая жизнь и множество ошибок, которые сейчас, под конец жизни, кажутся еще более ужасными. ;
;Мне… мне жаль…;4
;Понятно. Я действительно не буду в это больше лезть.;3
;Все мы совершали ошибки, Генри. Тебе не стоит себя винить.;5
12;Тогда к чему вообще этот разговор? Капитан, вся моя жизнь — война. Почти сорок лет, представьте. Подумайте, сколько за эти годы я совершил ошибок, и какими мне они кажутся сейчас. *Генри покачивает головой, усмехается, смотрит вниз* Я не хочу об этом говорить.;
;Мне… мне жаль…;4
;Понятно. Я действительно не буду в это больше лезть.;3;;
;Все мы совершали ошибки, Генри. Тебе не стоит себя винить.;5;;
9;*Генри пожимает плечами*;;;
;На том и закончим. Конец связи.;-1;;-1
10;*Усмехнувшись, Генри ничего не отвечает*;;;
;Ну… раз так, то на этом и закончим. Конец связи.;-1;;-1
11;Точно. Как я мог забыть…;;;
;Шутки шутишь? Ну-ну. Рано или поздно ты и сам это поймешь. Оставляю тебя с этим, подумай на досуге. Конец связи, офицер.;-1;;-1
