0;Да, я слышал ваш разговор.;
;Он говорит, что видел «Аврору-1»!;1
;Что скажешь насчет этой «Философии Пути»?;5
;Он вроде бы дал неплохой совет.;6
;Ммм… знаешь, давай обсудим кое-что другое.;-1
;Не бери в голову. Я передумал. Конец связи.;-1
1;Возможно. *Тут же Генри добавляет* А если нет? Даже если он действительно контактировал с «Авророй-1», мы не можем броситься на поиски. У нас другая задача, не менее важная. Заняться поисками придется потом.;
;Конечно. Ты прав. Они нас бы поняли... Но все равно жаль.;2
;Я понимаю. Но... Там же тоже люди.;3
;Мы не можем бросить наших товарищей.;4
2;Да. Они поступили бы точно так же. У вас что-то еще?;
;Да.;99
;Нет, ничего. Конец связи.;-1
99;Я вас слушаю.;
;Он говорит, что видел «Аврору-1»!;1
;Что скажешь насчет этой «Философии Пути»?;5
;Он вроде бы дал неплохой совет.;6
;Ммм… знаешь, давай обсудим кое-что другое.;-1
;Не бери в голову. Я передумал. Конец связи.;-1
3;И на Земле люди. И их там больше, чем на «Авроре-1». Такие вот дела. У вас что-то еще, капитан?;
;Да.;99
;Нет, ничего. Конец связи.;-1
4;Не можем. Мы должны их бросить. Потому что на Земле более семи миллиардов людей. И все их надежды возложены на нас. Если нас не станет, то «Авроры-3» не будет. Никого уже не будет… *Генри неотрывно смотрит в камеру* Я надеюсь, что вы это поймете. У вас что-то еще?;
;Да.;99
;Нет, ничего. Конец связи.;-1
5;Ничего не могу сказать. Чем-то напоминает Гераклита, но чем — уже и не вспомню. Античную философию я изучал слишком давно.;
;Ты изучал античную философию?;7
7;Стандартный курс подготовки офицера. А вы разве не знали, капитан? *Лишкевич улыбается* У вас что-то еще?;
;Да.;99
;Нет, ничего. Конец связи.;-1
6;Направиться к торговцу неподалеку? Да, действительно. Я распоряжусь о подготовке к боевой тревоге. Мало ли.;
;Это звучит разумно.;8
8;Я рад, что вы со мной согласны. У вас что-то еще, капитан?;
;Да.;99
;Нет, ничего. Конец связи.;-1
