0;Да. Нас ожидает серьезный бой. *Сара выглядит абсолютно спокойной, чуть ли не до остекленелых глаз.*;
;Фронтц? Что с тобой?;1
1;Успокоительное. Выдали в медицинской части, час назад. *Сара постукивает пальцами по столу.* Необычные ощущения.;
;Это не помешает тебе работать?;2
;Надеюсь, все готово к экстренному ремонту?;3
;Зачем тебе успокоительное?;4
;Понятно. Ладно. На этом и закончим.;-1
2;Наоборот. Поможет.;
;Надеюсь, все готово к экстренному ремонту?;3
;Зачем тебе успокоительное?;4
;Понятно. Ладно. На этом и закончим.;-1
3;Да, конечно. Люди готовы, материалы тоже. Я приказала Гаррусу взять на себя функции моего заместителя, в случае чего. Но сомневаюсь, что до этого дойдет.;
;Это не помешает тебе работать?;2
;Зачем тебе успокоительное?;4
;Понятно. Ладно. На этом и закончим.;-1
4;Мне было нехорошо. Проблемы из-за нервов. С животом. *Сара качает головой, и медленно прикрывает глаза рукой.* Было очень страшно. А теперь - нет.;
;Это не помешает тебе работать?;2
;Надеюсь, все готово к экстренному ремонту?;3
;Понятно. Ладно. На этом и закончим.;-1
