0;*Гордон вызывает тебя сам. Он выглядит очень усталым, под глазами у него огромные мешки, а и без того бледная кожа как-то совершенно по-особенному бледна, с зеленоватым оттенкам* К… *запнувшись, он прикрывает рот ладонью, а затем говорит снова, монотонным тоном* Капитан. Мы нашли. Выбраться.... Выбраться можно.;
;Я слушаю тебя. ;1
1;Прорывы в системе, вы понимаете? Очень большая нестабильность. Массивное и скоротечное нарастание энтропии непременно спровоцирует очередной прорыв, по типу того, через который мы попали сюда.;
;Понятно. Гордон, ты плохо выглядишь.;2
;Нарастание энтропии? И как нам этого добиться?;3
2;*морщится* Это моя работа.;
;Нарастание энтропии? И как нам этого добиться?;3
3;Хаотичным изменением структуры системы. *Гордон  протирает очки* Самое простейшее - деструкция. Я участвовал в подобных экспериментах раньше. Для провоцирования случайных разрывов в системах второй фазы, мы использовали массивные нейтронные бомбардировки.;
;То есть, проще говоря, мне надо крушить все, что крушится?;4
4;Да. Образно говоря, мы должны… *Гордон вздыхает, и морщится, далее повышая голос* мы должны убить эту Вселенную.  *понимая, что перегнул, добавляет* Омертвить ее кусочек. Уничтожайте все, до чего можете дотянуться.;
;Отлично, я понял. Конец связи. Шел бы ты отдохнуть, а?;-1
;Мне кажется, это займет много времени. Предложения?;5
5;Никаких. Обеспечивайте нас подопытными образцами, и может быть что-то из этого выйдет. А может и не выйдет. Кто знает? В любом случае, список необходимого я пошлю на вашу личную почту. Загляните в журнал, как будет возможность, капитан.;
;Ладно. Пора приступать к работе. А ты пошел поспал бы что ли, Гордон.;-1
